<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
DBC,D,19951031,000000,14.9203,14.9203,14.9203,14.9203,17563.541667228703,0
DBC,D,19951102,000000,14.9597,14.9597,14.9597,14.9597,46518.7500014886,0
DBC,D,19951103,000000,15.313,15.313,15.313,15.313,41821.8750013383,0
DBC,D,19951106,000000,15.4474,15.4474,15.4474,15.4474,108120.8333367932,0
DBC,D,19951107,000000,15.839,15.839,15.839,15.839,130948.95833752371,0
DBC,D,19951108,000000,16.7232,16.7232,16.7232,16.7232,124929.1666706644,0
DBC,D,19951109,000000,16.7232,16.7232,16.7232,16.7232,134134.37500429232,0
DBC,D,19951110,000000,16.5014,16.5014,16.5014,16.5014,97687.50000312601,0
DBC,D,19951113,000000,16.2778,16.2778,16.2778,16.2778,53834.37500172271,0
DBC,D,19951114,000000,16.5014,16.5014,16.5014,16.5014,52327.0833350078,0
DBC,D,19951115,000000,16.5014,16.5014,16.5014,16.5014,81203.1250025985,0
DBC,D,19951116,000000,16.7232,16.7232,16.7232,16.7232,55526.041668443504,0
DBC,D,19951117,000000,17.0765,17.0765,17.0765,17.0765,36430.208334499104,0
DBC,D,19951120,000000,16.7232,16.7232,16.7232,16.7232,143821.8750046023,0
DBC,D,19951121,000000,16.7232,16.7232,16.7232,16.7232,61001.0416686187,0
DBC,D,19951122,000000,17.1629,17.1629,17.1629,17.1629,61996.875001983906,0
DBC,D,19951123,000000,17.7782,17.7782,17.7782,17.7782,70705.2083355959,0
DBC,D,19951124,000000,17.6918,17.6918,17.6918,17.6918,100452.0833365478,0
DBC,D,19951127,000000,18.1315,18.1315,18.1315,18.1315,56587.500001810804,0
DBC,D,19951205,000000,18.0413,18.0413,18.0413,18.0413,162590.62500520292,0
DBC,D,19951206,000000,17.6016,17.6016,17.6016,17.6016,96492.70833642111,0
DBC,D,19951207,000000,16.7232,16.7232,16.7232,16.7232,93620.8333363292,0
DBC,D,19951208,000000,16.2778,16.2778,16.2778,16.2778,84938.54166938471,0
DBC,D,19951211,000000,16.5898,16.5898,16.5898,16.5898,44936.458334771305,0
DBC,D,19951212,000000,16.5898,16.5898,16.5898,16.5898,89031.250002849,0
DBC,D,19951213,000000,16.6358,16.6358,16.6358,16.6358,38955.208334579904,0
DBC,D,19951214,000000,16.5014,16.5014,16.5014,16.5014,132862.5000042516,0
DBC,D,19951215,000000,15.839,15.839,15.839,15.839,75336.4583357441,0
DBC,D,19951218,000000,15.36,15.36,15.36,15.36,83605.20833600871,0
DBC,D,19951219,000000,15.4474,15.4474,15.4474,15.4474,59918.750001917404,0
DBC,D,19951220,000000,15.36,15.36,15.36,15.36,108021.8750034567,0
DBC,D,19951221,000000,15.1363,15.1363,15.1363,15.1363,153655.20833825032,0
DBC,D,19951222,000000,15.3984,15.3984,15.3984,15.3984,17238.541667218302,0
DBC,D,19951227,000000,15.9264,15.9264,15.9264,15.9264,24541.666667452002,0
