<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CIE,D,20051202,000000,21.5606,21.6136,21.2642,21.3858,66632.4166647444,0
CIE,D,20051205,000000,21.3858,21.6136,20.7999,21.0895,51330.849136450204,0
CIE,D,20051206,000000,20.9756,20.9756,20.4504,20.8607,46888.82614807261,0
CIE,D,20051207,000000,20.8607,20.9148,20.4504,20.74,34074.5014357986,0
CIE,D,20051208,000000,20.74,20.74,19.8654,20.155,89942.67815832481,0
CIE,D,20051209,000000,19.6898,19.8654,18.6955,19.2805,353474.3936679636,0
CIE,D,20051212,000000,19.3403,19.9803,19.3403,19.8056,286149.9827503656,0
CIE,D,20051213,000000,20.0402,20.3298,19.8654,20.101,250444.94395829222,0
CIE,D,20051214,000000,20.0402,20.4504,19.9205,20.4504,19944.5589074706,0
CIE,D,20051215,000000,20.2159,20.2767,20.101,20.2159,100457.26149135482,0
CIE,D,20051216,000000,20.101,20.2159,19.8654,20.2159,33064.4798841036,0
CIE,D,20051219,000000,20.2767,20.2767,19.8654,20.2159,23175.591953354404,0
CIE,D,20051220,000000,19.9205,20.3298,19.9205,20.3298,68608.951147446,0
CIE,D,20051221,000000,20.6252,20.7999,20.2767,20.4504,37054.841952954004,0
CIE,D,20051222,000000,20.4504,20.4504,20.155,20.4504,41788.994251668,0
CIE,D,20051223,000000,20.4504,20.6792,20.4504,20.6252,34195.704022002006,0
CIE,D,20051227,000000,20.6252,20.6252,20.2159,20.6252,40889.8160907744,0
CIE,D,20051228,000000,20.4504,20.4504,20.2767,20.4504,392407.35774730024,0
CIE,D,20051229,000000,20.5663,20.5663,20.2767,20.4504,68314.7499980292,0
CIE,D,20051230,000000,20.3906,20.5045,20.2159,20.5045,72220.1666645832,0
CIE,D,20060102,000000,20.155,20.74,20.155,20.74,8669.610631933801,0
CIE,D,20060103,000000,20.8607,21.6136,20.74,21.2111,200588.20832754663,0
CIE,D,20060104,000000,21.6136,21.6136,21.2111,21.4988,66528.82471072441,0
CIE,D,20060105,000000,21.6136,22.0239,21.3858,21.6136,150021.867811764,0
CIE,D,20060106,000000,21.909,21.909,21.5606,21.6745,70688.04166462741,0
CIE,D,20060109,000000,21.7343,21.7343,21.325,21.6745,116899.37643340921,0
CIE,D,20060110,000000,21.6136,21.909,21.4988,21.909,74638.00287141,0
CIE,D,20060111,000000,21.7343,23.079,21.6136,22.7836,229620.88936119183,0
CIE,D,20060112,000000,22.9043,23.0182,22.495,22.7286,113246.72413466401,0
CIE,D,20060113,000000,22.7836,22.7836,22.0847,22.495,107036.38649116502,0
CIE,D,20060116,000000,22.2595,22.7836,22.0847,22.495,74135.581894413,0
CIE,D,20060117,000000,22.5548,22.5548,22.1446,22.4332,155536.06752424862,0
CIE,D,20060118,000000,22.0847,22.3734,21.6745,22.3734,37922.9425276416,0
CIE,D,20060119,000000,22.0239,22.495,22.0239,22.1996,57573.300285695404,0
CIE,D,20060120,000000,22.0847,22.495,21.909,22.3734,87725.81034229681,0
CIE,D,20060123,000000,21.9708,22.6089,21.7961,22.3734,41313.5071827162,0
CIE,D,20060124,000000,22.2595,22.7286,22.1996,22.4332,46934.4066078414,0
CIE,D,20060125,000000,22.0847,22.6697,22.0847,22.6697,20124.8089074654,0
CIE,D,20060126,000000,22.7286,22.7836,22.2595,22.495,23841.688217703002,0
CIE,D,20060127,000000,22.2595,22.2595,21.6136,22.0847,126317.9568929076,0
CIE,D,20060130,000000,21.6745,21.6745,20.5663,21.6136,27861.056033679004,0
CIE,D,20060131,000000,21.2111,21.325,20.3298,20.74,54353.662354753804,0
CIE,D,20060201,000000,19.8654,21.4988,19.8654,21.3858,32973.318964566,0
CIE,D,20060202,000000,21.2111,21.4389,21.0364,21.2642,8703.7959767604,0
CIE,D,20060203,000000,21.1503,21.1503,20.9148,21.1503,17908.9770109776,0
CIE,D,20060206,000000,21.0364,21.7343,21.0364,21.6745,15167.933907608402,0
CIE,D,20060207,000000,21.4389,21.4389,21.0895,21.325,14626.147988083801,0
CIE,D,20060208,000000,21.3858,21.4988,21.3858,21.4988,3559.4195401272004,0
CIE,D,20060209,000000,21.325,21.6136,21.325,21.4988,18783.293102906402,0
CIE,D,20060210,000000,21.6745,21.7343,21.4988,21.4988,25178.024424561,0
CIE,D,20060213,000000,21.4389,21.6136,21.2111,21.6136,119800.98706550941,0
CIE,D,20060214,000000,21.6136,21.6745,21.325,21.6136,8578.449712396201,0
CIE,D,20060215,000000,21.6136,21.6136,21.2111,21.4389,20074.0488499956,0
CIE,D,20060216,000000,21.6136,22.0239,21.6136,21.909,51672.70258471621,0
CIE,D,20060217,000000,21.909,22.7836,21.8492,22.7836,198235.6350517524,0
CIE,D,20060220,000000,23.079,23.664,22.9593,23.6041,178038.311776473,0
CIE,D,20060221,000000,23.664,23.7789,23.134,23.134,45342.198274554,0
CIE,D,20060222,000000,23.134,23.4294,23.134,23.3155,45831.1522975284,0
CIE,D,20060223,000000,23.3686,23.5433,23.3155,23.4893,76719.16522767181,0
CIE,D,20060224,000000,23.3686,23.3686,23.134,23.3686,16249.433907577202,0
CIE,D,20060227,000000,23.2537,23.8387,23.134,23.8387,29409.755746278002,0
CIE,D,20060228,000000,23.9536,23.9536,23.1929,23.3686,101135.7887901858,0
CIE,D,20060301,000000,23.3686,23.7789,23.2537,23.7789,67005.3476992164,0
CIE,D,20060302,000000,24.1891,25.0097,24.1293,24.6525,123818.28304240502,0
CIE,D,20060303,000000,25.5338,26.7579,25.2983,26.2318,334023.96838116844,0
CIE,D,20060306,000000,26.2926,27.9867,26.057,27.4616,162980.1853401258,0
CIE,D,20060307,000000,27.4027,27.4027,26.1729,26.7579,42847.704021752405,0
CIE,D,20060308,000000,26.2926,26.5822,25.7086,26.2926,158028.4899379698,0
CIE,D,20060309,000000,26.8776,26.9924,25.9982,26.8177,60511.168101702606,0
CIE,D,20060310,000000,26.2926,26.8177,26.2926,26.8177,40326.2758609056,0
CIE,D,20060313,000000,26.7579,27.4027,26.2926,26.5822,47052.5014354242,0
CIE,D,20060314,000000,26.057,26.5223,25.7086,26.4075,116962.56752536142,0
CIE,D,20060315,000000,26.4075,26.4075,25.8225,26.057,20097.8749994202,0
CIE,D,20060316,000000,25.8225,26.5822,25.2983,26.5223,192558.79597145642,0
CIE,D,20060317,000000,26.2926,26.4683,26.1179,26.1179,42467.521550499005,0
CIE,D,20060320,000000,25.7086,26.1729,25.7086,25.9982,22908.3247119828,0
CIE,D,20060321,000000,26.2318,26.2318,25.8225,25.9982,63560.9152280514,0
CIE,D,20060322,000000,25.9982,25.9982,25.7086,25.9982,54931.7054581854,0
CIE,D,20060323,000000,25.9431,26.1179,25.8833,26.057,69298.87356121921,0
CIE,D,20060324,000000,26.1179,26.1729,25.8833,26.1729,46981.022987150405,0
CIE,D,20060327,000000,26.1729,26.2318,26.057,26.1179,71907.31896344281,0
CIE,D,20060328,000000,26.057,26.057,25.5338,25.9431,44097.022987233606,0
CIE,D,20060329,000000,25.9431,25.9431,25.4122,25.8833,89122.22988248641,0
