<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BMC,D,20201015,000000,1.86583,1.86583,1.77745,1.80691,9705.5604394173,0
BMC,D,20201016,000000,1.75781,1.80691,1.68906,1.80691,20234.9377286393,0
BMC,D,20201019,000000,1.802,1.81673,1.79709,1.81673,3184.2710622241,0
BMC,D,20201020,000000,1.81182,1.94439,1.77254,1.94439,5020.293040219,0
BMC,D,20201021,000000,1.93457,1.94439,1.79709,1.91493,7579.318681206901,0
BMC,D,20201022,000000,1.81182,1.92475,1.81182,1.91493,2149.6630036313,0
BMC,D,20201023,000000,1.91002,1.93948,1.84619,1.93948,12950.930402739401,0
BMC,D,20201026,000000,1.93948,1.93948,1.79218,1.92475,1080.4322344163,0
BMC,D,20201027,000000,1.92475,1.92475,1.92475,1.92475,329.9340659292,0
BMC,D,20201028,000000,1.91984,1.91984,1.73817,1.87565,11655.633699461801,0
BMC,D,20201029,000000,1.68906,1.80691,1.62032,1.80691,69736.24908322061,0
BMC,D,20201030,000000,1.80691,1.80691,1.71853,1.78727,7542.6593405481,0
BMC,D,20201102,000000,1.84619,1.84619,1.77254,1.83637,8698.446886318601,0
BMC,D,20201103,000000,1.83637,1.9493,1.77745,1.92966,11951.963369787101,0
BMC,D,20201104,000000,1.92475,1.95912,1.73326,1.88547,26011.8388274552,0
BMC,D,20201105,000000,1.82164,1.88056,1.77745,1.86583,16175.934065695501,0
BMC,D,20201106,000000,1.86092,1.86092,1.75781,1.85601,11388.8351646672,0
BMC,D,20201109,000000,1.84128,1.90511,1.84128,1.90511,14490.622710409001,0
BMC,D,20201110,000000,1.90511,1.93457,1.84619,1.87565,7419.4432233338,0
BMC,D,20201112,000000,1.84619,1.93457,1.84619,1.93457,3592.6153845624003,0
BMC,D,20201113,000000,1.92475,1.92475,1.85601,1.92475,2206.6886446561,0
BMC,D,20201116,000000,1.86092,1.94439,1.86092,1.94439,6975.457875355,0
BMC,D,20201117,000000,1.93948,1.93948,1.86092,1.93948,17415.223442966602,0
BMC,D,20201118,000000,1.90511,1.93457,1.86583,1.93457,6371.5970695031,0
BMC,D,20201119,000000,1.9002,1.93457,1.89529,1.92475,850.2930402805,0
BMC,D,20201120,000000,1.92475,1.93457,1.91493,1.93457,4159.8168497555,0
BMC,D,20201123,000000,1.93457,2.00331,1.92966,1.99349,13476.3809521822,0
BMC,D,20201124,000000,2.00331,2.00331,1.88547,1.96403,8641.4212452938,0
BMC,D,20201125,000000,1.96403,1.99349,1.88547,1.96403,17753.3040290422,0
BMC,D,20201126,000000,1.96403,1.97385,1.9002,1.97385,16113.816849579202,0
BMC,D,20201127,000000,1.97385,2.00331,1.93457,2.00331,3869.59706954,0
BMC,D,20201130,000000,1.99349,2.00331,1.94439,1.96403,5091.5750915,0
BMC,D,20201201,000000,1.96403,2.01313,1.91984,2.01313,11673.963369791201,0
BMC,D,20201202,000000,1.99349,2.02295,1.95421,1.96403,21317.4065930922,0
BMC,D,20201203,000000,1.94439,2.01313,1.92475,1.96403,9019.2161170831,0
BMC,D,20201204,000000,1.96403,1.96403,1.91002,1.96403,1802.417582391,0
BMC,D,20201207,000000,1.92475,1.95912,1.91984,1.9493,10642.4102562533,0
BMC,D,20201208,000000,1.91984,1.95421,1.88547,1.91493,13414.263736065901,0
