<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
HDR,D,20201124,000000,25.9258,26.1051,25.7456,25.7456,1526.482384816,0
HDR,D,20201125,000000,26.2853,26.2853,25.9258,25.9258,174.997289972,0
HDR,D,20201126,000000,26.2853,26.2853,25.7456,25.7456,255.116531164,0
HDR,D,20201127,000000,26.2853,26.2853,26.1051,26.1051,20.029810298,0
HDR,D,20201130,000000,26.2853,26.2853,25.7456,26.1051,415.355013548,0
HDR,D,20201201,000000,26.6458,26.6458,26.1051,26.4656,358.42818428,0
HDR,D,20201202,000000,26.4656,26.4656,26.4656,26.4656,50.601626016,0
HDR,D,20201203,000000,26.4656,26.4656,26.1051,26.1051,142.31707317,0
HDR,D,20201204,000000,26.4656,26.4656,25.7456,25.7456,1035.224932244,0
HDR,D,20201207,000000,26.6458,26.6458,25.2049,25.7456,1705.696476956,0
HDR,D,20201208,000000,26.1051,26.1051,24.8454,25.9258,3392.417344156,0
HDR,D,20201209,000000,25.9258,25.9258,25.0256,25.2049,1261.878048774,0
HDR,D,20201210,000000,25.7456,25.9258,25.0256,25.5653,2118.94308942,0
HDR,D,20201211,000000,26.1051,26.1051,25.0256,25.2049,432.22222222,0
HDR,D,20201214,000000,25.0256,25.5653,24.3047,24.8454,4001.745257432,0
HDR,D,20201215,000000,25.5653,25.5653,24.3047,24.3047,1459.013550128,0
HDR,D,20201216,000000,24.3047,24.8454,24.3047,24.4849,3338.653116514,0
HDR,D,20201217,000000,24.6651,24.6651,24.1254,24.3047,2004.035230342,0
HDR,D,20201218,000000,24.6651,24.8454,24.1254,24.1254,1178.596205956,0
HDR,D,20201221,000000,24.3047,25.0256,23.9452,24.3047,3363.953929522,0
HDR,D,20201222,000000,24.8454,24.8454,23.7649,24.1254,1443.200541998,0
HDR,D,20201223,000000,24.6651,24.6651,23.9452,24.1254,1512.77777777,0
HDR,D,20201228,000000,24.3047,24.6651,24.1254,24.6651,3591.661246594,0
HDR,D,20201229,000000,25.0256,25.0256,24.6651,24.6651,724.235772354,0
HDR,D,20201230,000000,24.6651,25.2049,24.6651,25.0256,1208.113821132,0
HDR,D,20210104,000000,25.3851,25.3851,25.0256,25.2049,2425.715447142,0
HDR,D,20210105,000000,25.2049,25.5653,25.0256,25.2049,2639.718157168,0
HDR,D,20210107,000000,25.5653,26.1051,25.5653,25.9258,1971.35501354,0
HDR,D,20210108,000000,26.2853,26.826,25.9258,26.6458,5849.758807558,0
HDR,D,20210111,000000,26.826,26.826,26.2853,26.2853,1699.371273704,0
HDR,D,20210112,000000,26.6458,26.826,26.2853,26.2853,5296.303523008,0
HDR,D,20210113,000000,26.826,26.826,26.2853,26.2853,1649.82384823,0
HDR,D,20210114,000000,26.826,26.826,26.2853,26.826,278.308943088,0
HDR,D,20210115,000000,26.826,26.826,26.2853,26.4656,403.758807586,0
HDR,D,20210118,000000,26.6458,26.826,26.4656,26.826,1187.029810292,0
HDR,D,20210119,000000,27.0053,27.7262,27.0053,27.0053,809.626016256,0
HDR,D,20210120,000000,27.3658,27.3658,27.0053,27.1855,433.276422762,0
