<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ATC,D,20160713,000000,4.30655,4.31538,4.28878,4.28878,36361.97015036,0
ATC,D,20160714,000000,4.31538,4.31538,4.2712,4.29771,13582.701492951,0
ATC,D,20160715,000000,4.28878,4.33306,4.25353,4.28878,39070.477613129,0
ATC,D,20160718,000000,4.28878,4.33306,4.25353,4.28878,74854.701494815,0
ATC,D,20160719,000000,4.30655,4.30655,4.25353,4.28878,21847.253732008,0
ATC,D,20160720,000000,4.30655,4.34189,4.28004,4.31538,89898.761196766,0
ATC,D,20160721,000000,4.34189,4.41258,4.33306,4.3685,150925.65672101,0
ATC,D,20160722,000000,4.35073,4.39501,4.32422,4.3685,114063.17910795,0
ATC,D,20160725,000000,4.38607,4.56299,4.38607,4.53639,192523.38806556,0
ATC,D,20160726,000000,4.55416,4.5896,4.50988,4.50988,73238.865673871,0
ATC,D,20160727,000000,4.51881,4.55416,4.48337,4.48337,54886.925374805,0
ATC,D,20160728,000000,4.48337,4.53639,4.44802,4.44802,66333.716419929,0
ATC,D,20160729,000000,4.44802,4.46579,4.38607,4.44802,67501.567166233,0
ATC,D,20160801,000000,4.42151,4.4923,4.38607,4.38607,56774.641792773,0
ATC,D,20160802,000000,4.38607,4.41258,4.09428,4.33306,216024.58209613,0
ATC,D,20160803,000000,4.33306,4.35956,4.26227,4.2712,29617.477612842,0
ATC,D,20160804,000000,4.2712,4.37733,4.2712,4.37733,39197.149254924,0
ATC,D,20160805,000000,4.34189,4.38607,4.28878,4.33306,23076.89552309,0
ATC,D,20160808,000000,4.35073,4.42151,4.30655,4.40384,62634.49253922,0
ATC,D,20160809,000000,4.40384,4.4923,4.35956,4.46579,103687.43283898,0
ATC,D,20160810,000000,4.47453,4.50988,4.42151,4.43909,60604.656718262,0
ATC,D,20160811,000000,4.43035,4.58066,4.42151,4.50104,102838.83582403,0
ATC,D,20160812,000000,4.50988,4.53639,4.50104,4.52765,28792.567165055,0
ATC,D,20160816,000000,4.47453,4.56299,4.45686,4.45686,40743.985075867,0
ATC,D,20160817,000000,4.45686,4.48337,4.3685,4.40384,50462.6865687,0
ATC,D,20160818,000000,4.42151,4.46579,4.42151,4.42151,16618.701493043,0
ATC,D,20160819,000000,4.43035,4.43035,4.3685,4.40384,43575.044777446,0
ATC,D,20160822,000000,4.38607,4.41258,4.38607,4.41258,6567.3582091551,0
ATC,D,20160823,000000,4.41258,4.46579,4.40384,4.46579,42422.641792336,0
ATC,D,20160824,000000,4.46579,4.70447,4.43909,4.66912,384754.29851917,0
ATC,D,20160825,000000,4.70447,4.75749,4.62484,4.64261,135548.95522801,0
ATC,D,20160826,000000,4.64261,4.6868,4.61611,4.67796,75860.865673951,0
