<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
BBT,D,20200304,000000,15.7979,16.8756,14.2456,16.4371,196558.39567613,0
BBT,D,20200305,000000,18.9025,19.1533,15.834,16.1633,285795.31926799,0
BBT,D,20200306,000000,15.3872,15.9802,14.3363,15.6786,118149.50090961,0
BBT,D,20200309,000000,13.5148,14.4186,12.3463,13.4324,152077.7569485,0
BBT,D,20200310,000000,14.154,14.8848,12.7931,13.2409,67845.702425352,0
BBT,D,20200311,000000,13.9625,13.9625,11.4601,11.7802,48021.88085919,0
BBT,D,20200312,000000,10.9578,10.9578,9.01139,9.08633,51305.853263248,0
BBT,D,20200313,000000,10.0086,11.004,9.00769,9.62473,109537.45082959,0
BBT,D,20200316,000000,9.15016,12.1447,9.15016,12.0541,65542.165495449,0
BBT,D,20200317,000000,12.9671,14.611,12.9671,14.5611,170713.59771411,0
BBT,D,20200318,000000,14.6018,15.2502,13.1493,14.154,90370.856130334,0
BBT,D,20200319,000000,13.697,15.0671,13.697,14.5648,42444.100212406,0
BBT,D,20200320,000000,14.611,15.7248,14.611,15.0218,98320.274517243,0
BBT,D,20200323,000000,15.0671,16.0172,14.1993,15.3048,102705.75050252,0
BBT,D,20200324,000000,16.0718,17.6148,15.9348,17.3502,121679.93338876,0
BBT,D,20200325,000000,18.1717,18.7018,15.9802,16.5648,226805.96506728,0
BBT,D,20200326,000000,16.5195,17.0764,15.5241,16.3456,60021.676006469,0
BBT,D,20200327,000000,16.4371,17.8063,16.0921,17.5232,90133.043777176,0
BBT,D,20200330,000000,17.5232,18.5372,16.8026,18.4455,42395.456776533,0
BBT,D,20200331,000000,18.811,19.0848,18.2541,18.4455,64948.715577797,0
BBT,D,20200401,000000,18.0811,19.7241,17.3502,19.7241,103546.7414605,0
BBT,D,20200402,000000,19.8156,22.738,19.7703,22.3726,166321.63593739,0
BBT,D,20200403,000000,20.2727,20.9118,18.2448,18.9942,408619.99484764,0
BBT,D,20200406,000000,19.1763,19.6787,17.6241,18.5372,186881.5948331,0
BBT,D,20200407,000000,18.5825,19.3586,17.8063,17.8618,89342.858185548,0
BBT,D,20200408,000000,17.8979,18.4002,16.6379,17.6241,56246.945382716,0
BBT,D,20200409,000000,18.0811,18.2633,17.4594,17.4594,41902.536626352,0
BBT,D,20200414,000000,17.8979,17.9895,16.1633,17.5149,66105.348386336,0
BBT,D,20200415,000000,17.6241,17.8063,16.8026,16.8932,38786.113834747,0
BBT,D,20200416,000000,16.9849,18.2633,16.8932,17.8063,60889.691095495,0
BBT,D,20200417,000000,18.3086,19.131,17.8063,17.9164,46596.087705487,0
BBT,D,20200420,000000,17.9895,18.9942,17.9895,18.4455,34309.836769178,0
BBT,D,20200421,000000,18.9479,18.9942,16.2725,16.9849,114617.98746523,0
BBT,D,20200422,000000,16.8932,17.3317,16.7841,16.8026,60604.316271705,0
BBT,D,20200423,000000,17.0209,17.8063,16.254,16.8756,92540.353370275,0
BBT,D,20200424,000000,16.0532,18.1717,15.5241,18.0811,113384.60612453,0
BBT,D,20200427,000000,18.5372,20.9572,18.1357,20.0894,167391.79152659,0
BBT,D,20200428,000000,19.9979,20.5465,18.9025,19.1763,55429.735660047,0
BBT,D,20200429,000000,18.7194,19.131,17.6602,18.9942,56496.64835353,0
BBT,D,20200430,000000,19.131,19.131,17.7156,18.0987,77905.164963914,0
BBT,D,20200504,000000,18.1357,18.7194,17.8979,18.674,35775.625636821,0
BBT,D,20200505,000000,19.0395,19.7241,18.2633,18.6287,41272.333890484,0
BBT,D,20200506,000000,18.5372,18.9942,17.8979,18.7194,19245.505161892,0
BBT,D,20200507,000000,19.3586,19.6334,18.2633,18.811,58870.448024139,0
BBT,D,20200508,000000,19.131,19.131,18.1357,18.5825,21171.785222467,0
BBT,D,20200511,000000,18.9479,19.131,17.9164,18.2633,26596.068804942,0
BBT,D,20200512,000000,18.4455,18.5825,18.1357,18.5825,22461.376755726,0
BBT,D,20200513,000000,18.2633,18.8572,18.1357,18.4919,24813.557121502,0
BBT,D,20200514,000000,18.4919,18.4919,17.167,17.6426,45989.666204935,0
BBT,D,20200515,000000,17.6426,18.4455,17.5325,17.8618,9075.7841686835,0
BBT,D,20200518,000000,17.4048,18.5372,17.4048,18.4455,19865.979210584,0
BBT,D,20200519,000000,18.674,19.0848,18.4002,19.0395,37904.04619758,0
BBT,D,20200520,000000,19.0848,19.7241,18.811,19.4965,42483.014961104,0
BBT,D,20200521,000000,19.6334,19.9072,19.3133,19.3586,16269.607851698,0
BBT,D,20200522,000000,19.1763,19.5871,18.811,19.3133,13013.740543923,0
BBT,D,20200525,000000,19.2217,20.318,18.9942,20.318,44515.229615359,0
BBT,D,20200526,000000,20.3633,21.9155,20.3633,21.5964,88748.327302654,0
BBT,D,20200527,000000,21.9155,22.281,19.1763,19.6334,84797.399344515,0
BBT,D,20200528,000000,20.0441,20.6833,19.6334,20.318,27350.582543596,0
BBT,D,20200529,000000,22.0072,22.738,20.6833,21.1857,207633.96554181,0
BBT,D,20200601,000000,21.6417,21.8249,20.5002,21.0025,58940.710764844,0
BBT,D,20200602,000000,21.0025,21.0488,20.5465,21.0025,19101.736784756,0
BBT,D,20200603,000000,21.0025,21.0941,20.5465,21.0025,26869.553011072,0
BBT,D,20200604,000000,20.6371,20.9118,19.7703,20.2264,94960.634546273,0
BBT,D,20200605,000000,20.181,20.181,19.1763,19.4502,95771.358477492,0
BBT,D,20200608,000000,19.6334,19.6787,18.5372,19.5418,43736.934641389,0
BBT,D,20200609,000000,19.3586,20.2727,18.9025,20.2727,36377.723276407,0
BBT,D,20200610,000000,20.4549,20.4549,19.1763,19.5418,35022.192863408,0
BBT,D,20200612,000000,18.6287,19.1763,18.3086,18.8572,35845.888377527,0
BBT,D,20200615,000000,18.4455,18.7194,18.3086,18.4455,13723.934707671,0
BBT,D,20200616,000000,18.7194,19.3586,18.5372,19.0848,17657.567221944,0
BBT,D,20200617,000000,19.1763,19.1763,18.7194,18.9942,12075.462714193,0
BBT,D,20200618,000000,19.0848,19.0848,18.4455,18.6287,19097.412923789,0
BBT,D,20200619,000000,18.4919,18.9942,17.8063,18.9942,33209.414153204,0
BBT,D,20200622,000000,18.9942,19.6334,18.674,19.0848,27645.686054559,0
BBT,D,20200623,000000,19.2217,20.8203,18.8572,20.3633,97257.685684727,0
BBT,D,20200624,000000,20.3633,20.3633,19.9072,19.9072,18595.845051675,0
BBT,D,20200625,000000,19.8609,19.9072,19.0848,19.6334,12914.291741694,0
BBT,D,20200626,000000,20.0441,20.3633,19.6334,20.0441,9007.6833584611,0
BBT,D,20200629,000000,20.0441,20.318,20.0441,20.1347,15154.051722341,0
BBT,D,20200630,000000,20.2727,20.2727,19.2217,19.3586,14414.671497069,0
BBT,D,20200701,000000,19.2217,19.9526,19.2217,19.8609,11317.706079814,0
BBT,D,20200702,000000,19.9979,20.2727,19.5418,19.9979,13736.90629057,0
BBT,D,20200703,000000,20.0894,21.2764,19.7703,20.774,71671.238415463,0
BBT,D,20200706,000000,21.0025,21.0025,19.7241,19.9072,68522.386666609,0
BBT,D,20200707,000000,19.9072,20.6371,19.4965,19.5871,31059.374287611,0
BBT,D,20200708,000000,20.0441,21.2764,19.268,20.9572,133773.77251206,0
BBT,D,20200709,000000,21.4596,21.9155,19.6334,20.5465,77640.328479715,0
BBT,D,20200710,000000,21.0025,21.0488,20.0894,20.3633,25259.995766293,0
BBT,D,20200713,000000,20.9118,21.0025,19.9979,20.2727,25555.099277257,0
BBT,D,20200714,000000,20.2727,20.2727,19.3586,19.6334,27117.094051404,0
BBT,D,20200715,000000,19.6787,20.4549,19.6334,20.0894,36723.632153727,0
BBT,D,20200716,000000,20.0894,20.0894,19.6334,20.0441,7793.7593921163,0
BBT,D,20200717,000000,19.8156,20.7287,19.4965,20.2727,43196.452020577,0
BBT,D,20200720,000000,20.0894,20.5465,19.9072,19.9072,21785.773479711,0
BBT,D,20200721,000000,19.9072,20.0441,19.6334,19.7241,22593.254515204,0
BBT,D,20200722,000000,19.9979,19.9979,19.4049,19.5871,15327.006161001,0
BBT,D,20200723,000000,19.8609,19.9072,19.4502,19.4965,21179.351979159,0
BBT,D,20200724,000000,19.4049,19.7241,18.3086,19.268,19939.484847014,0
BBT,D,20200727,000000,19.268,19.268,18.811,18.9025,24242.807473924,0
BBT,D,20200728,000000,18.9025,19.8156,18.6287,18.7194,30464.843404718,0
BBT,D,20200729,000000,19.1763,19.1763,17.8063,18.9479,28081.315046934,0
BBT,D,20200730,000000,19.3586,19.3586,14.9755,17.167,34781.137614526,0
BBT,D,20200731,000000,17.8063,18.7194,17.3502,18.7194,23716.377401253,0
BBT,D,20200803,000000,18.9025,20.4095,18.7657,20.318,86305.345856582,0
