<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
MCR,D,20110720,000000,4.64873,4.72254,4.64873,4.72254,8862.1106718568,0
MCR,D,20110721,000000,4.61554,4.72625,4.46402,4.72625,35528.347825766,0
MCR,D,20110722,000000,4.58225,4.72254,4.57854,4.71883,3369.683794436,0
MCR,D,20110725,000000,4.71883,4.71883,4.65244,4.67089,1793.6600790352,0
MCR,D,20110726,000000,4.67089,4.72254,4.67089,4.67089,43351.691699214,0
MCR,D,20110727,000000,4.53051,4.67089,4.5268,4.67089,7569.96047424,0
MCR,D,20110728,000000,4.44557,4.65244,4.44557,4.65244,273496.3636339,0
MCR,D,20110729,000000,4.48628,4.72996,4.48628,4.72996,12378.988142181,0
MCR,D,20110801,000000,4.72996,4.75202,4.71132,4.72254,9007.2015809464,0
MCR,D,20110802,000000,4.69296,4.74841,4.48989,4.59328,10608.458497928,0
MCR,D,20110803,000000,4.51576,4.51947,4.28692,4.28692,8931.501976204,0
MCR,D,20110804,000000,4.71883,4.71883,4.15767,4.20922,13827.794466278,0
MCR,D,20110805,000000,3.99892,4.2056,3.96934,4.1687,9413.0355730376,0
MCR,D,20110808,000000,3.97676,4.1355,3.61847,3.61847,30182.063240834,0
MCR,D,20110809,000000,3.6296,3.85121,3.36756,3.38592,44101.328062843,0
MCR,D,20110810,000000,3.63321,3.63702,2.95392,3.13853,34648.339920636,0
MCR,D,20110811,000000,3.14234,3.21243,2.91692,3.20131,20532.466402977,0
MCR,D,20110812,000000,3.21243,3.31944,3.13482,3.17553,167455.93675738,0
MCR,D,20110816,000000,3.13482,3.24924,3.03143,3.13482,32703.280632116,0
MCR,D,20110817,000000,3.04237,3.24563,3.03885,3.20863,23001.114624298,0
MCR,D,20110818,000000,3.20863,3.21243,2.90208,2.95021,22766.656126277,0
MCR,D,20110819,000000,3.17173,3.17173,2.77663,2.93537,12447.328063129,0
MCR,D,20110822,000000,2.98711,2.99092,2.94279,2.95392,144647.22529514,0
MCR,D,20110823,000000,3.01669,3.02031,2.95392,2.98711,7099.9920947976,0
MCR,D,20110824,000000,2.99453,2.99453,2.95392,2.95392,241770.86956304,0
MCR,D,20110825,000000,3.00937,3.01298,2.95392,2.9835,24932.505928629,0
MCR,D,20110826,000000,2.95763,2.99824,2.84682,2.99824,5577.588932756,0
MCR,D,20110829,000000,3.00556,3.60011,3.00204,3.33056,57665.225295922,0
MCR,D,20110830,000000,3.56682,3.60011,3.30098,3.31944,19589.375493894,0
MCR,D,20110831,000000,3.32315,3.32315,3.17173,3.31202,22414.442687545,0
